dc,ic,ec,sc,bc,cc,nc,ION,essential0,essential1
0.079096045,0.862954116,0.000882154,2.58E-05,0.028449647,0.007478307,0.004827094,0.035924715,1,0
0.011299435,0.523888814,0.000286044,2.71E-06,2.91E-05,0.007461788,0,0,1,0
0.02259887,0.6912633,0.000866281,2.49E-05,0.000521364,0.007475682,0,0.005050505,1,0
0.005649718,0.351547596,0.000283554,2.67E-06,0,0.007445301,0,0,1,0
0.050847458,0.793635797,0.008356156,0.002316669,0.031698132,0.007500633,0.003691307,0.031007667,1,0
0.011299435,0.505187257,4.17E-05,5.76E-08,0.002759433,0.007437805,0,0,1,0
0.005649718,0.364638804,0.000180338,1.08E-06,0,0.007444833,0,0,1,0
0.016949153,0.582183231,6.75E-05,1.51E-07,0.000276929,0.007433059,0,0,1,0
0.033898305,0.75757601,0.000438883,6.39E-06,0.001737047,0.007472485,0.012550445,0.633479838,1,0
0.005649718,0.234984854,3.05E-05,3.08E-08,0,0.007424233,0,0,1,0
0.005649718,0.717430579,-2.62E-18,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.534031012,0.000583566,1.13E-05,0.0113029,0.007471195,0.014765229,0.135609496,1,0
0.005649718,0.235324033,3.81E-05,4.82E-08,0,0.007419282,0,0.005050505,1,0
0.062146893,0.877911014,0.014967189,0.007432432,0.008076926,0.00752112,0.029530458,0.15438545,1,0
0.096045198,0.916030694,0.023029116,0.017595648,0.003255515,0.007503916,0.0755136,0.052566553,1,0
0.005649718,0.370060736,0.000638343,1.35E-05,0,0.007456298,0,0,1,0
0.005649718,0.529284514,-2.70E-17,2.60E-19,0,0.000366972,0,0,1,0
0.011299435,0.526945224,0.000676941,1.52E-05,0,0.007460134,0.029530458,0.045833211,1,0
0.005649718,0.380054575,0.001219955,4.94E-05,0,0.007472076,0,0,1,0
0.129943503,0.940750483,0.027925395,0.025873149,0.010623104,0.007518984,0.10100759,0.036140811,1,0
0.02259887,0.660359773,0.000622766,1.29E-05,0.004378229,0.007472301,0,0.005050505,1,0
0.305084746,0.979998717,0.073835627,0.180876584,0.155226848,0.007532343,0.132613687,0.245660687,1,0
0.350282486,0.982783611,0.051786506,0.088978468,0.07087519,0.007520934,0.165320086,0.191625015,1,0
0.005649718,0.717430579,1.28E-18,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.607464174,0.000113234,4.25E-07,0.00060842,0.007446826,0,0.005050505,1,0
0.016949153,0.632252308,0.00054195,9.74E-06,0.000436295,0.007469291,0,0,1,0
0.056497175,0.808824004,0.001547703,7.95E-05,0.034215398,0.007478205,0.016522995,0.101476048,1,0
0.005649718,0.308229328,7.51E-06,1.87E-09,0,0.007412705,0,0,1,0
0.005649718,0.358103945,0.000241788,1.94E-06,0,0.007454483,0,0.01010101,1,0
0.005649718,0.325025701,4.81E-05,7.66E-08,0,0.007432775,0,0,1,0
0.011299435,0.377429735,0.00079074,2.07E-05,0.0113029,0.007472772,0,0,1,0
0.04519774,0.830041958,0.003595069,0.000428814,0.002332643,0.007495188,0.021444738,0.210225691,1,0
0.005649718,0.368539872,0.000360189,4.30E-06,0,0.007464832,0,0.262626263,1,0
0.011299435,0.536024341,0.001805746,0.000108184,0.000806229,0.007483398,0,0,1,0
0.04519774,0.808012115,0.001853404,0.00011397,0.030394902,0.007487838,0.012655911,0.497168436,1,0
0.016949153,0.63833588,0.000534164,9.47E-06,0.000137003,0.007472465,0,0.04040404,1,0
0.050847458,0.813802994,0.006690891,0.001485315,0.026056529,0.007501747,0.066443531,0.078304086,1,0
0.02259887,0.647486338,0.0002163,1.55E-06,0.003992163,0.007458807,0,0,1,0
0.005649718,0.377401402,0.000394366,5.16E-06,0,0.007457256,0,0.025252525,1,0
0.056497175,0.866220001,0.017052507,0.009647778,0.001993165,0.007508401,0.019686972,0.094744463,1,0
0.005649718,0.372835563,0.000837475,2.33E-05,0,0.007462258,0,0,1,0
0.152542373,0.950133386,0.038991186,0.050440958,0.037104467,0.00751915,0.080036097,0.082794386,1,0
0.039548023,0.745145245,0.002154524,0.000154012,0.013896815,0.007486008,0,0.005050505,1,0
0.06779661,0.882176561,0.010261136,0.003493344,0.009326948,0.007510801,0.029011119,0.108209921,1,0
0.016949153,0.588821314,0.001275056,5.39E-05,0.008934337,0.007477138,0,0,1,0
0.011299435,0.528739419,0.000676838,1.52E-05,1.17E-05,0.007468043,0,0,1,0
0.011299435,0.51218959,1.99E-05,1.31E-08,0,0.007437439,0.029530458,0.818530129,1,0
0.011299435,0.426701162,7.51E-05,1.87E-07,3.70E-05,0.007439652,0,0,1,0
0.016949153,0.644762469,0.000718572,1.71E-05,0.00072569,0.007480955,0,0.45959596,1,0
0.011299435,0.523888814,0.000286044,2.71E-06,2.91E-05,0.007461788,0,0,1,0
0.050847458,0.819196288,0.000391988,5.10E-06,0.007950196,0.007472649,0.043944134,0.090405425,1,0
0.04519774,0.836944191,0.015542519,0.008014811,0.00023815,0.007511732,0.021093184,0.074557189,1,0
0.005649718,0.374835624,0.000578532,1.11E-05,0,0.007468595,0,0,1,0
0.039548023,0.766935977,0.000472567,7.41E-06,0.023206053,0.007464505,0,0.005050505,1,0
0.11299435,0.930770975,0.016190088,0.008696608,0.007099022,0.00750807,0.031084693,0.236280361,1,0
0.011299435,0.741389069,3.47E-17,3.56E-19,4.36E-06,0.000366972,0,0,1,0
0.005649718,0.374753387,0.000759671,1.91E-05,0,0.007468841,0,0,1,0
0.028248588,0.714110035,0.004778299,0.00075753,0.011345776,0.007490163,0.007382615,0.070123155,1,0
0.005649718,0.2341307,3.73E-06,4.61E-10,0,0.007407488,0,0.055555556,1,0
0.033898305,0.380352824,0.001782982,0.000105474,0.056470943,0.007472055,0,0,1,0
0.005649718,0.199746607,1.99E-08,1.32E-14,0,0.00734025,0,0.085858586,1,0
0.011299435,0.639886685,-1.03E-32,4.55E-19,0,0.000367107,0.029530458,0.181818182,1,0
0.073446328,0.889557217,0.016410789,0.008935308,0.006367892,0.007506788,0.038143509,0.022542705,1,0
0.146892655,0.942692375,0.023773398,0.018751417,0.049194061,0.00752357,0.033953537,0.12482406,1,0
0.02259887,0.69868818,0.001715356,9.76E-05,0.001023632,0.00747923,0,0.106060606,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.01010101,1,0
0.02259887,0.693883935,0.006291193,0.001313159,0.002441347,0.007487407,0.029530458,0.119819737,1,0
0.005649718,0.37302042,0.000671549,1.50E-05,0,0.007465548,0,0,1,0
0.005649718,0.37963426,0.001102775,4.03E-05,0,0.007467,0,0,1,0
0.04519774,0.710648334,0.000416499,5.76E-06,0.052663192,0.007460726,0.019827593,0.001445307,1,0
0.056497175,0.858983132,0.002883062,0.000275778,0.011347577,0.007492448,0.003281162,0.574138734,1,0
0.016949153,0.628823189,0.003485883,0.000403159,0.000201256,0.007486008,0.014765229,0.045160938,1,0
0.378531073,0.985215365,0.07285504,0.176104215,0.042043502,0.007520892,0.127581677,0.055380073,1,0
0.011299435,0.549264162,0.00204837,0.000139209,2.20E-05,0.007479189,0,0,1,0
0.011299435,0.639886685,-6.87E-33,4.55E-19,0,0.000367107,0.029530458,0.177777778,1,0
0.005649718,0.374993455,0.00063071,1.32E-05,0,0.007458031,0,0,1,0
0.02259887,0.694502868,0.00095461,3.02E-05,0.000179507,0.007478328,0.009843486,0.420622798,1,0
0.011299435,0.319190162,2.01E-06,1.35E-10,0,0.007394447,0.029530458,0,1,0
0.011299435,0.508168851,0.000217876,1.57E-06,1.29E-05,0.007457175,0,0.005050505,1,0
0.005649718,0.270416392,2.70E-05,2.42E-08,0,0.007431195,0,0,1,0
0.050847458,0.842526371,0.003020905,0.00030278,0.012754057,0.007495394,0.011073922,0.057968795,1,0
0.186440678,0.958642275,0.049144568,0.080131215,0.028484744,0.007510738,0.102383446,0.029239176,1,0
0.073446328,0.861363626,0.001155398,4.43E-05,0.030308229,0.00748681,0.021163495,0.08124068,1,0
0.09039548,0.860374506,0.001847114,0.000113198,0.095101266,0.007488456,0.038597823,0.140635626,1,0
0.005649718,0.378787706,0.001338588,5.94E-05,0,0.007474329,0,0,1,0
0.016949153,0.595575838,0.000897028,2.67E-05,0.007772632,0.007475149,0,0.065656566,1,0
0.005649718,0.235324033,3.81E-05,4.82E-08,0,0.007419282,0,0.090909091,1,0
0.005649718,0.717430579,1.28E-17,2.53E-19,0,0.000366838,0,0.01010101,1,0
0.028248588,0.737642205,0.001988414,0.000131179,0.002331002,0.007479682,0,0.005050505,1,0
0.062146893,0.8744307,0.014135106,0.006629012,0.003508552,0.007504825,0.058006257,0.066707989,1,0
0.033898305,0.725909942,0.000420251,5.86E-06,0.006022344,0.007470171,0.03715916,0.313514436,1,0
0.005649718,0.380693784,0.001598367,8.48E-05,0,0.007488065,0,0.146464646,1,0
0.124293785,0.914838812,0.016841885,0.009410917,0.07538883,0.007518258,0.040077051,0.046441576,1,0
0.118644068,0.931835777,0.009164826,0.002786772,0.037561356,0.007510925,0.028238501,0.121768676,1,0
0.005649718,0.373332234,0.000686058,1.56E-05,0,0.007464935,0,0.005050505,1,0
0.005649718,0.381632504,0.002035232,0.000137429,0,0.007489752,0,0.429292929,1,0
0.129943503,0.942258302,0.038500247,0.049178745,0.006368398,0.007516496,0.028188165,0.037527715,1,0
0.033898305,0.778954259,0.003884356,0.000500598,0.014675303,0.007503895,0.011812183,0.114566894,1,0
0.039548023,0.769325246,0.000353809,4.15E-06,0.00790739,0.007470519,0.023378279,0.176931669,1,0
0.005649718,0.378787706,0.001338588,5.94E-05,0,0.007474329,0,0,1,0
0.033898305,0.77471718,0.003190385,0.000337707,0.001197666,0.007491254,0.005906092,0.076811525,1,0
0.005649718,0.379287799,0.001423507,6.72E-05,0,0.007477035,0,0,1,0
0.016949153,0.521924424,0.000492042,8.03E-06,0.011393037,0.007462094,0,0.005050505,1,0
0.005649718,0.373332234,0.000686058,1.56E-05,0,0.007464935,0,0.005050505,1,0
0.062146893,0.873855308,0.010755268,0.003837897,0.014653685,0.007518092,0.020671321,0.132659817,1,0
0.011299435,0.495813896,0.000260028,2.24E-06,0.001212985,0.007461645,0,0.01010101,1,0
0.016949153,0.585079822,-1.85E-17,4.86E-19,3.05E-05,0.000367377,0,0,1,0
0.011299435,0.411862672,0.000107162,3.81E-07,0.003165473,0.007440951,0,0,1,0
0.02259887,0.673508802,4.83E-05,7.75E-08,6.86E-05,0.007441358,0.04921743,0.628292,0,1
0.604519774,0.993397988,0.058703232,0.114334123,0.423270044,0.007529492,0.164209439,0.110866147,0,1
0.011299435,0.364534062,0.000139408,6.45E-07,0.0113029,0.007448494,0,0,0,1
0.016949153,0.619355547,0.000578498,1.11E-05,0.000824634,0.007473366,0,0.025252525,0,1
0.011299435,0.479864223,0.001262258,5.29E-05,0,0.00748383,0.029530458,0.330863877,0,1
0.355932203,0.980700476,0.062590338,0.129976553,0.273425514,0.007527891,0.167494471,0.536542449,0,1
0.011299435,0.507246216,0.001781598,0.000105311,4.75E-05,0.007472956,0,0.212121212,0,1
0.005649718,0.353980944,5.82E-05,1.12E-07,0,0.007426599,0,0.035353535,0,1
0.039548023,0.793372289,0.002243091,0.000166936,0.005127386,0.007485371,0,0.5,0,1
0.005649718,0.312144768,1.75E-05,1.01E-08,0,0.007422615,0,0.358585859,0,1
0.011299435,0.528739419,0.000676838,1.52E-05,1.17E-05,0.007468043,0,0,0,1
0.016949153,0.552739409,0.002519942,0.000210685,0.011328823,0.007485268,0,0.005050505,0,1
0.096045198,0.912012901,0.012259386,0.004986409,0.016750221,0.007510635,0.041527207,0.154167595,0,1
0.02259887,0.691692509,0.00091936,2.80E-05,0.000626393,0.007475723,0,0.121212121,0,1
0.005649718,0.35476867,0.000126157,5.28E-07,0,0.007451182,0,0.232323232,0,1
0.141242938,0.944627217,0.024871303,0.020523313,0.018566264,0.007519606,0.119016695,0.052322692,0,1
0.016949153,0.579506879,0.002049019,0.000139297,0.010782922,0.007476154,0,0,0,1
0.02259887,0.711082853,0.006886355,0.001573365,0.0004265,0.007499127,0,0.308080808,0,1
0.316384181,0.980399567,0.05525327,0.10129024,0.054186941,0.007521888,0.124109881,0.152673038,0,1
0.039548023,0.77258656,0.000830736,2.29E-05,0.007510679,0.007480339,0.005413917,0.228012694,0,1
0.005649718,0.35877559,9.78E-05,3.18E-07,0,0.00745326,0,0.005050505,0,1
0.542372881,0.99197342,0.062222526,0.128453908,0.251673222,0.007530012,0.170034602,0.434205561,0,1
0.005649718,0.314898823,1.26E-05,5.30E-09,0,0.007418272,0,0.494949495,0,1
0.02259887,0.647546122,0.000116957,4.54E-07,0.00055089,0.007449044,0,0.141414141,0,1
0.005649718,0.379897688,0.001504968,7.51E-05,0,0.007474247,0,0.166666667,0,1
0.005649718,0.373814608,0.000388206,5.00E-06,0,0.007462462,0,0,1,0
0.050847458,0.804616469,0.00014755,7.22E-07,0.011330179,0.007451162,0.014765229,0.093896397,1,0
0.005649718,0.717430579,3.58E-18,2.53E-19,0,0.000366838,0,0,1,0
0.011299435,0.482001351,9.80E-05,3.18E-07,0.000680727,0.007449695,0,0,1,0
0.04519774,0.755312641,0.002811278,0.000262216,0.037968087,0.007498013,0.019686972,0.005917763,1,0
0.011299435,0.528739419,0.000676838,1.52E-05,1.17E-05,0.007468043,0,0,1,0
0.011299435,0.476485803,8.38E-05,2.33E-07,0.000107757,0.007444996,0,0.262626263,1,0
0.02259887,0.562145371,0.000199238,1.32E-06,0.045310583,0.007448515,0,0.146464646,1,0
0.084745763,0.887866606,0.008176674,0.002218217,0.030102392,0.007502883,0.002109318,0.16083447,1,0
0.04519774,0.805408255,0.000883337,2.59E-05,0.003937582,0.007480441,0.028124246,0.691484339,1,0
0.04519774,0.79340152,0.000430019,6.14E-06,0.020294219,0.007468043,0.008788827,0.159593847,1,0
0.124293785,0.938101062,0.026494648,0.023289871,0.009122079,0.007512519,0.085984023,0.036807946,1,0
0.033898305,0.69016046,0.001914792,0.000121645,0.018094621,0.007480606,0,0.070707071,1,0
0.005649718,0.717430579,3.67E-33,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.357026499,0.00018224,1.10E-06,0.022597089,0.007440525,0.029530458,0,1,0
0.02259887,0.679847426,0.000240689,1.92E-06,0.003324957,0.007457787,0,0,1,0
0.011299435,0.46804355,0.000961059,3.06E-05,0.003422012,0.007471195,0,0,1,0
0.011299435,0.547257298,0.000928866,2.86E-05,0.000159918,0.00748231,0,0,1,0
0.011299435,0.527085078,0.000205471,1.40E-06,0.00098311,0.007466284,0,0.494949495,1,0
0.011299435,0.342118611,1.01E-05,3.39E-09,0.0113029,0.007411879,0,0.005050505,1,0
0.005649718,0.188250229,5.80E-07,1.12E-11,0,0.007379235,0,0,1,0
0.02259887,0.598018112,0.0006417,1.37E-05,0.013197629,0.007471564,0,0,1,0
0.005649718,0.23485318,3.93E-05,5.13E-08,0,0.007424293,0,0.015151515,1,0
0.073446328,0.842142065,0.003004123,0.000299424,0.048638059,0.007492757,0.010663777,0.021996132,1,0
0.016949153,0.466590601,0.002431595,0.00019617,0.01577759,0.00747228,0,0,1,0
0.028248588,0.728349437,0.000421021,5.88E-06,0.001151097,0.007469844,0.007382615,0.429172005,1,0
0.005649718,0.234201819,1.69E-05,9.49E-09,0,0.007419989,0,0,1,0
0.005649718,0.717430579,9.21E-19,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.717430579,-5.13E-18,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.371310137,0.000424138,5.97E-06,0,0.00744994,0,0,1,0
0.005649718,0.341071514,3.69E-05,4.51E-08,0,0.007425486,0,0,1,0
0.056497175,0.849463481,0.01372559,0.006250468,0.021740468,0.007515998,0.037733363,0.622492256,1,0
0.005649718,0.376925639,0.000272841,2.47E-06,0,0.007466897,0,0.015151515,1,0
0.02259887,0.709735756,0.003750442,0.000466679,0.000793762,0.007490287,0.009843486,0.070123155,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.035353535,1,0
0.02259887,0.639665643,0.000813953,2.20E-05,0.004773438,0.007473141,0.019686972,0.019210201,1,0
0.079096045,0.893703483,0.014074024,0.00657184,0.014378997,0.00751314,0.048166828,0.389756741,1,0
0.005649718,0.351176932,3.01E-05,3.01E-08,0,0.007427085,0,0.121212121,1,0
0.011299435,0.376783225,1.38E-05,6.36E-09,0.000504652,0.007418838,0,0.01010101,1,0
0.011299435,0.500118636,0.000267389,2.37E-06,0.000107373,0.007460481,0,0.015151515,1,0
0.011299435,0.497859251,0.000155506,8.02E-07,0.000526023,0.007455258,0,0.025252525,1,0
0.175141243,0.957964161,0.044132036,0.064618735,0.004996443,0.007509063,0.105645203,0.043258226,1,0
0.005649718,0.377440888,0.00122803,5.00E-05,0,0.007470663,0,0,1,0
0.016949153,0.644783743,0.001986881,0.000130977,9.10E-05,0.007479518,0,0.338383838,1,0
0.005649718,0.372153669,0.000677389,1.52E-05,0,0.007463953,0,0.101010101,1,0
0.005649718,0.371551977,0.000303176,3.05E-06,0,0.007462074,0,0,1,0
0.033898305,0.788270731,0.005358135,0.000952534,0.000283181,0.007491522,0.017718275,0.130802285,1,0
0.02259887,0.55593329,0.00011952,4.74E-07,0.013737367,0.007447396,0,0,1,0
0.028248588,0.622906103,9.09E-05,2.74E-07,6.18E-05,0.00743083,0.04060438,0.061391845,1,0
0.005649718,0.216915558,8.82E-07,2.58E-11,0,0.007366811,0,0.050505051,1,0
0.005649718,0.35877559,9.78E-05,3.18E-07,0,0.00745326,0,0,1,0
0.02259887,0.513202494,8.02E-05,2.14E-07,0.022601444,0.007445748,0.009843486,0.455072445,1,0
0.028248588,0.732869495,0.003713038,0.000457414,0.00252602,0.007485289,0.014765229,0.068363043,1,0
0.04519774,0.822658239,0.002971357,0.000292929,0.011673572,0.007497477,0.021093184,0.188171891,1,0
0.011299435,0.540203496,0.000531714,9.38E-06,0.000156357,0.007468309,0,0.398989899,1,0
0.214689266,0.965450717,0.036791373,0.044909942,0.112404941,0.007525771,0.095415903,0.221260517,1,0
0.005649718,0.717430579,-2.56E-18,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.300233656,1.68E-18,2.60E-19,0,0.000367376,0,0,1,0
0.039548023,0.774901373,0.003830806,0.00048689,0.01300469,0.007489176,0.012304358,0.325891577,1,0
0.005649718,0.319947938,3.00E-05,2.99E-08,0,0.007427955,0,0.01010101,1,0
0.011299435,0.494454112,0.000433484,6.23E-06,0.000317882,0.007465241,0,0.015151515,1,0
0.276836158,0.970471743,0.03695689,0.045314948,0.205080958,0.00752627,0.085722058,0.068746356,1,0
0.016949153,0.547897293,0.001875481,0.000116701,0.0113029,0.007478676,0.014765229,0.028699979,1,0
0.011299435,0.533690231,0.000189229,1.19E-06,0.000808896,0.00746191,0,0.090909091,1,0
0.062146893,0.871656005,0.015004052,0.007469093,0.006140319,0.007510925,0.041834816,0.063397462,1,0
0.11299435,0.930875936,0.024285428,0.019567807,0.003392876,0.007509249,0.088021489,0.098793448,1,0
0.011299435,0.364620494,0.000342223,3.89E-06,0.033882566,0.007461257,0,0,1,0
0.028248588,0.737728789,0.002883231,0.00027581,0.003411788,0.007498755,0.007382615,0.493726863,1,0
0.016949153,0.561875133,0.000126773,5.33E-07,0.00042108,0.007454381,0,0.04040404,1,0
0.005649718,0.358969872,8.27E-05,2.27E-07,0,0.0074428,0,0,1,0
0.005649718,0.353907855,0.000107293,3.82E-07,0,0.007444975,0,0.444444444,1,0
0.005649718,0.34682262,9.86E-05,3.23E-07,0,0.007450123,0,0.393939394,1,0
0.005649718,0.377002223,0.000965965,3.10E-05,0,0.007470171,0,0.04040404,1,0
0.028248588,0.696392081,0.000122176,4.95E-07,0.000758206,0.007452893,0.036913073,0.098872498,1,0
0.005649718,0.235549692,2.04E-05,1.38E-08,0,0.007428461,0,0,1,0
0.293785311,0.978615615,0.061002291,0.123465045,0.018393621,0.007522532,0.252524335,0.132851249,1,0
0.005649718,0.717430579,1.29E-17,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.55515777,7.42E-05,1.83E-07,0.003404739,0.007448657,0,0,1,0
0.011299435,0.524668508,0.000393225,5.13E-06,2.34E-05,0.007464321,0,0.005050505,1,0
0.04519774,0.785447837,9.39E-05,2.93E-07,0.010959224,0.007447538,0.008437274,0.157358813,1,0
0.050847458,0.848342765,0.006195281,0.00127343,0.001137899,0.007491934,0.003691307,0.341231484,1,0
0.056497175,0.807475157,0.000704877,1.65E-05,0.030462021,0.007486995,0.01640581,0.896319517,1,0
0.005649718,0.326323423,3.97E-05,5.24E-08,0,0.00742751,0,0.005050505,1,0
0.09039548,0.914590166,0.030051723,0.02996329,0.00584995,0.007511484,0.08465398,0.048610884,1,0
0.02259887,0.680092207,0.003329162,0.000367723,0.013950595,0.007499271,0.009843486,0.04658872,1,0
0.02259887,0.626496955,9.31E-05,2.88E-07,0,0.007438677,0.059060917,0.000852405,1,0
0.005649718,0.368415256,0.000599763,1.19E-05,0,0.007450347,0,0,1,0
0.214689266,0.962221733,0.019671347,0.012838708,0.070039985,0.007516247,0.036338575,0.35703719,1,0
0.005649718,0.296006218,2.05E-06,1.39E-10,0,0.007396674,0,0,1,0
0.033898305,0.757506681,0.00175265,0.000101917,0.004176679,0.007481304,0.026577412,0.388957164,1,0
0.005649718,0.381376689,0.003307118,0.000362869,0,0.007488312,0,0,1,0
0.016949153,0.583336248,0.000165971,9.14E-07,0.000342106,0.007455869,0.014765229,0.633207071,1,0
0.016949153,0.59978569,0.0015222,7.69E-05,0.000233356,0.007479066,0.022147844,0.014731103,1,0
0.005649718,0.352117191,0.000115468,4.42E-07,0,0.00744585,0,0.01010101,1,0
0.062146893,0.857641615,0.002254795,0.000168682,0.002586952,0.007483049,0.052838427,0.541201894,1,0
0.005649718,0.376199673,0.000646487,1.39E-05,0,0.007472137,0,0.01010101,1,0
0.005649718,0.327767602,1.71E-05,9.75E-09,0,0.00742751,0,0.02020202,1,0
0.039548023,0.76887146,0.000677995,1.53E-05,0.01377117,0.007473858,0,0.47979798,1,0
0.175141243,0.937435402,0.031673684,0.033284943,0.150547855,0.007517366,0.03543655,0.11496814,1,0
0.005649718,0.379898703,0.001089292,3.94E-05,0,0.007474022,0,0,1,0
0.039548023,0.785787132,0.006561362,0.001428371,0.011572628,0.007489114,0.004921743,0.156322061,1,0
0.056497175,0.793320748,0.001235726,5.07E-05,0.009278232,0.007475395,0.091872537,0.001397954,1,0
0.016949153,0.646184923,0.002058562,0.000140598,0.000379754,0.007486563,0,0,1,0
0.186440678,0.957658565,0.029936133,0.029733287,0.076593538,0.007522469,0.058154271,0.177835181,1,0
0.005649718,0.378787706,0.001338588,5.94E-05,0,0.007474329,0,0,1,0
0.033898305,0.785284317,0.004526355,0.000679748,0.001275585,0.007490925,0.005906092,0.35830991,1,0
0.005649718,0.340151878,0.000118304,4.64E-07,0,0.007448413,0,0,1,0
0.062146893,0.827350896,0.001533142,7.80E-05,0.026999164,0.0074857,0.028053935,0.148727541,1,0
